flight_id,tail_number,departed_at,risk_score,watch
F00231343,N481WN,2024-02-07 20:10:00,0.002147,0
F00231344,N565WN,2024-02-07 20:10:00,0.001157,0
F00231345,N7713A,2024-02-07 20:10:00,1.9e-05,0
F00231346,N7738A,2024-02-07 20:10:00,0.019542,0
F00231347,N7752B,2024-02-07 20:10:00,0.000455,0
F00231348,N7826B,2024-02-07 20:10:00,0.00188,0
F00231349,N822DX,2024-02-07 20:10:00,0.000303,0
F00231350,N824DN,2024-02-07 20:10:00,0.000285,0
F00231351,N829NN,2024-02-07 20:10:00,1e-05,0
F00231352,N842DN,2024-02-07 20:10:00,5e-05,0
F00231353,N8561Z,2024-02-07 20:10:00,0.008086,0
F00231354,N8649A,2024-02-07 20:10:00,4.7e-05,0
F00231355,N8689C,2024-02-07 20:10:00,2.5e-05,0
F00231356,N8743K,2024-02-07 20:10:00,0.000179,0
F00231357,N8821S,2024-02-07 20:10:00,4e-05,0
F00231358,N8844Q,2024-02-07 20:10:00,3.4e-05,0
F00231359,N8892S,2024-02-07 20:10:00,0.016564,0
F00231360,N8899H,2024-02-07 20:10:00,0.000611,0
F00231361,N8917Q,2024-02-07 20:10:00,0.001273,0
F00231362,N932WN,2024-02-07 20:10:00,0.001837,0
F00231363,N561UW,2024-02-07 20:11:00,0.001019,0
F00231364,N710EV,2024-02-07 20:11:00,0.000466,0
F00231365,N317PG,2024-02-07 20:12:00,0.000148,0
F00231366,N819AW,2024-02-07 20:14:00,0.031978,0
F00231367,N992AU,2024-02-07 20:14:00,5e-06,0
F00231368,N125UW,2024-02-07 20:15:00,0.000166,0
F00231369,N203WN,2024-02-07 20:15:00,0.000139,0
F00231370,N244WN,2024-02-07 20:15:00,0.009898,0
F00231371,N262WN,2024-02-07 20:15:00,0.021966,0
F00231372,N279WN,2024-02-07 20:15:00,0.001541,0
F00231373,N282WN,2024-02-07 20:15:00,0.001532,0
F00231374,N307DX,2024-02-07 20:15:00,1.3e-05,0
F00231375,N3766,2024-02-07 20:15:00,7.6e-05,0
F00231376,N412WN,2024-02-07 20:15:00,5.6e-05,0
F00231377,N8537Z,2024-02-07 20:15:00,0.000124,0
F00231378,N8795L,2024-02-07 20:15:00,0.001073,0
F00231379,N8842L,2024-02-07 20:15:00,0.001451,0
F00231380,N8859Q,2024-02-07 20:15:00,0.002482,0
F00231381,N8866H,2024-02-07 20:15:00,0.002671,0
F00231382,N904WN,2024-02-07 20:15:00,3.2e-05,0
F00231383,N915WN,2024-02-07 20:15:00,0.001382,0
F00231384,N935NN,2024-02-07 20:15:00,3e-05,0
F00231385,N959NN,2024-02-07 20:15:00,0.000507,0
F00231386,N535UW,2024-02-07 20:16:00,0.000591,0
F00231387,N833AW,2024-02-07 20:16:00,0.002054,0
F00231388,N380DA,2024-02-07 20:17:00,0.00024,0
F00231389,N680AW,2024-02-07 20:18:00,0.000396,0
F00231390,N899DN,2024-02-07 20:18:00,0.000432,0
F00231391,N927AN,2024-02-07 20:18:00,0.000148,0
F00231392,N261WN,2024-02-07 20:20:00,0.527366,1
F00231393,N344PP,2024-02-07 20:20:00,0.000511,0
F00231394,N345NW,2024-02-07 20:20:00,2.8e-05,0
F00231395,N486WN,2024-02-07 20:20:00,0.011898,0
F00231396,N7815L,2024-02-07 20:20:00,0.000233,0
F00231397,N7828A,2024-02-07 20:20:00,3.1e-05,0
F00231398,N7889A,2024-02-07 20:20:00,0.005663,0
F00231399,N8542Z,2024-02-07 20:20:00,0.061347,0
F00231400,N8751R,2024-02-07 20:20:00,0.000518,0
F00231401,N8806Q,2024-02-07 20:20:00,0.001418,0
F00231402,N8862Q,2024-02-07 20:20:00,3e-05,0
F00231403,N957AN,2024-02-07 20:20:00,0.000275,0
F00231404,N611UX,2024-02-07 20:23:00,0.013136,0
F00231405,N944SW,2024-02-07 20:23:00,0.009413,0
F00231406,N163SY,2024-02-07 20:25:00,0.000818,0
F00231407,N342NW,2024-02-07 20:25:00,0.000488,0
F00231408,N491WN,2024-02-07 20:25:00,0.007462,0
F00231409,N721TW,2024-02-07 20:25:00,6.1e-05,0
F00231410,N762SW,2024-02-07 20:25:00,0.018439,0
F00231411,N7844A,2024-02-07 20:25:00,0.023412,0
F00231412,N7859B,2024-02-07 20:25:00,0.008997,0
F00231413,N8524Z,2024-02-07 20:25:00,0.008338,0
F00231414,N8556Z,2024-02-07 20:25:00,0.00019,0
F00231415,N8577Z,2024-02-07 20:25:00,0.000229,0
F00231416,N8747Q,2024-02-07 20:25:00,6.8e-05,0
F00231417,N8914Q,2024-02-07 20:25:00,0.022721,0
F00231418,N920AT,2024-02-07 20:25:00,2.7e-05,0
F00231419,N944AT,2024-02-07 20:25:00,4.3e-05,0
F00231420,N287SY,2024-02-07 20:27:00,7.8e-05,0
F00231421,N744P,2024-02-07 20:28:00,0.001984,0
F00231422,N904EV,2024-02-07 20:28:00,0.000454,0
F00231423,N754UW,2024-02-07 20:29:00,0.00117,0
F00231424,N213SY,2024-02-07 20:30:00,0.000366,0
F00231425,N338NB,2024-02-07 20:30:00,9.4e-05,0
F00231426,N341NW,2024-02-07 20:30:00,0.000646,0
F00231427,N359NW,2024-02-07 20:30:00,3.7e-05,0
F00231428,N366NW,2024-02-07 20:30:00,0.000786,0
F00231429,N446WN,2024-02-07 20:30:00,6.2e-05,0
F00231430,N451AN,2024-02-07 20:30:00,0.00038,0
F00231431,N803DN,2024-02-07 20:32:00,0.00048,0
F00231432,N325NB,2024-02-07 20:33:00,3.2e-05,0
F00231433,N345NB,2024-02-07 20:33:00,0.000376,0
F00231434,N123UW,2024-02-07 20:35:00,3e-05,0
F00231435,N229WN,2024-02-07 20:35:00,0.013921,0
F00231436,N282SY,2024-02-07 20:35:00,0.000505,0
F00231437,N396DN,2024-02-07 20:35:00,0.151207,1
F00231438,N409WN,2024-02-07 20:35:00,0.000866,0
F00231439,N422WN,2024-02-07 20:35:00,0.002455,0
F00231440,N468AN,2024-02-07 20:35:00,0.000209,0
F00231441,N507AY,2024-02-07 20:35:00,0.002454,0
F00231442,N7851A,2024-02-07 20:35:00,0.002504,0
F00231443,N813NN,2024-02-07 20:35:00,0.000743,0
F00231444,N8696E,2024-02-07 20:35:00,0.000114,0
F00231445,N8857Q,2024-02-07 20:35:00,0.001367,0
F00231446,N908AN,2024-02-07 20:35:00,0.000746,0
F00231447,N912NN,2024-02-07 20:35:00,0.000713,0
F00231448,N943WN,2024-02-07 20:35:00,0.000237,0
F00231449,N991NN,2024-02-07 20:35:00,0.000106,0
F00231450,N506SY,2024-02-07 20:36:00,0.015941,0
F00231451,N947AN,2024-02-07 20:36:00,0.00064,0
F00231452,N128UW,2024-02-07 20:38:00,0.000641,0
F00231453,N128SY,2024-02-07 20:40:00,0.007805,0
F00231454,N221WN,2024-02-07 20:40:00,7.6e-05,0
F00231455,N497WN,2024-02-07 20:40:00,0.000548,0
F00231456,N7735A,2024-02-07 20:40:00,2.5e-05,0
F00231457,N7883A,2024-02-07 20:40:00,0.014182,0
F00231458,N8307K,2024-02-07 20:40:00,4.6e-05,0
F00231459,N8838Q,2024-02-07 20:40:00,0.001565,0
F00231460,N936NN,2024-02-07 20:40:00,2.1e-05,0
F00231461,N948WN,2024-02-07 20:40:00,0.000344,0
F00231462,N961AN,2024-02-07 20:40:00,1.1e-05,0
F00231463,N968WN,2024-02-07 20:40:00,0.00606,0
F00231464,N557UW,2024-02-07 20:42:00,0.000638,0
F00231465,N625UX,2024-02-07 20:43:00,0.016769,0
F00231466,N983AN,2024-02-07 20:43:00,9e-06,0
F00231467,N104UW,2024-02-07 20:44:00,0.000878,0
F00231468,N118NN,2024-02-07 20:45:00,0.001191,0
F00231469,N150UW,2024-02-07 20:45:00,0.000558,0
F00231470,N200WN,2024-02-07 20:45:00,0.001069,0
F00231471,N208WN,2024-02-07 20:45:00,0.001735,0
F00231472,N321RL,2024-02-07 20:45:00,0.000391,0
F00231473,N8683D,2024-02-07 20:45:00,7.9e-05,0
F00231474,N8805L,2024-02-07 20:45:00,0.000221,0
F00231475,N465AN,2024-02-07 20:46:00,6.9e-05,0
F00231476,N553UW,2024-02-07 20:47:00,0.000661,0
F00231477,N121DZ,2024-02-07 20:50:00,4.1e-05,0
F00231478,N273SY,2024-02-07 20:50:00,0.008188,0
F00231479,N468WN,2024-02-07 20:50:00,0.000323,0
F00231480,N555LV,2024-02-07 20:50:00,0.003499,0
F00231481,N773SK,2024-02-07 20:50:00,0.001001,0
F00231482,N8776L,2024-02-07 20:50:00,2.8e-05,0
F00231483,N950WN,2024-02-07 20:50:00,0.001559,0
F00231484,N947NN,2024-02-07 20:53:00,0.000658,0
F00231485,N732SK,2024-02-07 20:54:00,0.004166,0
F00231486,N127DN,2024-02-07 20:55:00,0.000441,0
F00231487,N127DU,2024-02-07 20:55:00,0.000502,0
F00231488,N162AA,2024-02-07 20:55:00,6.8e-05,0
F00231489,N184DN,2024-02-07 20:55:00,0.000151,0
F00231490,N188SY,2024-02-07 20:55:00,0.000301,0
F00231491,N204SY,2024-02-07 20:55:00,0.009234,0
F00231492,N270SY,2024-02-07 20:55:00,0.003542,0
F00231493,N281SY,2024-02-07 20:55:00,0.0003,0
F00231494,N324SY,2024-02-07 20:55:00,0.000401,0
F00231495,N326NB,2024-02-07 20:55:00,3.7e-05,0
F00231496,N330DX,2024-02-07 20:55:00,0.000593,0
F00231497,N365NB,2024-02-07 20:55:00,0.000696,0
F00231498,N377NW,2024-02-07 20:55:00,4.2e-05,0
F00231499,N518DQ,2024-02-07 20:55:00,0.00042,0
F00231500,N553NW,2024-02-07 20:55:00,0.000498,0
F00231501,N895DN,2024-02-07 20:55:00,0.000352,0
F00231502,N927UW,2024-02-07 20:55:00,5.6e-05,0
F00231503,N3763D,2024-02-07 20:56:00,0.0003,0
F00231504,N680AW,2024-02-07 20:56:00,0.000417,0
F00231505,N750UW,2024-02-07 20:56:00,1.8e-05,0
F00231506,N789SK,2024-02-07 20:56:00,0.015491,0
F00231507,N901AA,2024-02-07 20:56:00,5e-06,0
F00231508,N129AA,2024-02-07 20:57:00,6e-05,0
F00231509,N194UW,2024-02-07 20:57:00,0.000675,0
F00231510,N207PS,2024-02-07 20:57:00,0.003879,0
F00231511,N871NN,2024-02-07 20:58:00,0.001505,0
F00231512,N123DQ,2024-02-07 20:59:00,0.000655,0
F00231513,N161SY,2024-02-07 20:59:00,0.111523,1
F00231514,N939NN,2024-02-07 20:59:00,0.000299,0
F00231515,N105NN,2024-02-07 21:00:00,0.000153,0
F00231516,N107NN,2024-02-07 21:00:00,0.000107,0
F00231517,N148AN,2024-02-07 21:00:00,2.8e-05,0
F00231518,N153UW,2024-02-07 21:00:00,0.000762,0
F00231519,N165US,2024-02-07 21:00:00,0.000709,0
F00231520,N279SY,2024-02-07 21:00:00,0.002395,0
F00231521,N306NY,2024-02-07 21:00:00,1e-05,0
F00231522,N314RH,2024-02-07 21:00:00,0.000296,0
F00231523,N322SY,2024-02-07 21:00:00,0.025798,0
F00231524,N346PR,2024-02-07 21:00:00,3.5e-05,0
F00231525,N353NW,2024-02-07 21:00:00,0.000604,0
F00231526,N767SK,2024-02-07 21:00:00,8.9e-05,0
F00231527,N7730A,2024-02-07 21:00:00,0.010697,0
F00231528,N7875A,2024-02-07 21:00:00,0.001659,0
F00231529,N824SK,2024-02-07 21:00:00,5.1e-05,0
F00231530,N830SK,2024-02-07 21:00:00,5.3e-05,0
F00231531,N8629A,2024-02-07 21:00:00,0.000283,0
F00231532,N8827Q,2024-02-07 21:00:00,1.2e-05,0
F00231533,N945AT,2024-02-07 21:00:00,0.000691,0
F00231534,N958SW,2024-02-07 21:00:00,0.003508,0
F00231535,N987AN,2024-02-07 21:00:00,0.000344,0
F00231536,N119NN,2024-02-07 21:01:00,0.001486,0
F00231537,N828AW,2024-02-07 21:01:00,0.041908,0
F00231538,N719EV,2024-02-07 21:02:00,0.004007,0
F00231539,N754SK,2024-02-07 21:04:00,0.000634,0
F00231540,N246PS,2024-02-07 21:05:00,0.010226,0
F00231541,N353DN,2024-02-07 21:05:00,0.000593,0
F00231542,N366NB,2024-02-07 21:05:00,3.7e-05,0
F00231543,N479CA,2024-02-07 21:05:00,0.002027,0
F00231544,N6708D,2024-02-07 21:05:00,0.000325,0
F00231545,N797SK,2024-02-07 21:05:00,0.00761,0
F00231546,N815NN,2024-02-07 21:05:00,0.000529,0
F00231547,N8605E,2024-02-07 21:05:00,0.001174,0
F00231548,N8752Q,2024-02-07 21:05:00,0.000104,0
F00231549,N912SW,2024-02-07 21:05:00,0.001342,0
F00231550,N954SW,2024-02-07 21:05:00,0.002872,0
F00231551,N958DZ,2024-02-07 21:05:00,0.000461,0
F00231552,N679DA,2024-02-07 21:06:00,0.000269,0
F00231553,N115DN,2024-02-07 21:07:00,0.000327,0
F00231554,N114UW,2024-02-07 21:08:00,0.002449,0
F00231555,N990AU,2024-02-07 21:09:00,0.000424,0
F00231556,N133DU,2024-02-07 21:10:00,0.001547,0
F00231557,N182SY,2024-02-07 21:10:00,0.017971,0
F00231558,N308RD,2024-02-07 21:10:00,0.000349,0
F00231559,N343SY,2024-02-07 21:10:00,0.000727,0
F00231560,N359DN,2024-02-07 21:10:00,2.6e-05,0
F00231561,N467WN,2024-02-07 21:10:00,0.016083,0
F00231562,N703SK,2024-02-07 21:10:00,0.002271,0
F00231563,N804SK,2024-02-07 21:10:00,0.001776,0
F00231564,N8875B,2024-02-07 21:10:00,0.001314,0
F00231565,N949DZ,2024-02-07 21:10:00,0.000601,0
F00231566,N9016,2024-02-07 21:12:00,0.321723,1
F00231567,N876NN,2024-02-07 21:13:00,0.000676,0
F00231568,N982NN,2024-02-07 21:13:00,0.00014,0
F00231569,N106SY,2024-02-07 21:14:00,0.001034,0
F00231570,N176DN,2024-02-07 21:15:00,0.000358,0
F00231571,N304RB,2024-02-07 21:15:00,0.000225,0
F00231572,N308SY,2024-02-07 21:15:00,0.00134,0
F00231573,N329SL,2024-02-07 21:15:00,0.00013,0
F00231574,N3762Y,2024-02-07 21:15:00,0.000256,0
F00231575,N843NN,2024-02-07 21:15:00,0.011915,0
F00231576,N562UW,2024-02-07 21:16:00,0.000126,0
F00231577,N716SK,2024-02-07 21:16:00,0.00012,0
F00231578,N375DN,2024-02-07 21:17:00,0.000639,0
F00231579,N430AN,2024-02-07 21:17:00,0.000245,0
F00231580,N706SK,2024-02-07 21:18:00,0.306989,1
F00231581,N614QX,2024-02-07 21:19:00,0.000186,0
F00231582,N826SK,2024-02-07 21:19:00,0.001248,0
F00231583,N852DN,2024-02-07 21:19:00,0.000298,0
F00231584,N955AT,2024-02-07 21:19:00,1e-05,0
F00231585,N332DN,2024-02-07 21:20:00,0.000537,0
F00231586,N457AM,2024-02-07 21:20:00,0.000283,0
F00231587,N554CA,2024-02-07 21:20:00,0.001558,0
F00231588,N606SK,2024-02-07 21:20:00,0.000539,0
F00231589,N6712B,2024-02-07 21:20:00,0.000582,0
F00231590,N913DU,2024-02-07 21:20:00,0.000378,0
F00231591,N942AT,2024-02-07 21:20:00,0.000258,0
F00231592,N710UW,2024-02-07 21:21:00,0.000316,0
F00231593,N841NN,2024-02-07 21:21:00,0.001637,0
F00231594,N508AY,2024-02-07 21:23:00,0.000792,0
F00231595,N668AW,2024-02-07 21:23:00,2.1e-05,0
F00231596,N959AN,2024-02-07 21:23:00,0.000371,0
F00231597,N822DN,2024-02-07 21:24:00,0.000596,0
F00231598,N822SK,2024-02-07 21:24:00,0.00039,0
F00231599,N102DN,2024-02-07 21:25:00,5.7e-05,0
F00231600,N256SY,2024-02-07 21:25:00,0.001588,0
F00231601,N259SY,2024-02-07 21:25:00,0.000969,0
F00231602,N304DU,2024-02-07 21:25:00,7e-06,0
F00231603,N352DN,2024-02-07 21:25:00,0.000984,0
F00231604,N406AN,2024-02-07 21:25:00,0.000549,0
F00231605,N423WN,2024-02-07 21:25:00,0.000372,0
F00231606,N493WN,2024-02-07 21:25:00,0.001768,0
F00231607,N554NW,2024-02-07 21:25:00,0.0004,0
F00231608,N625CA,2024-02-07 21:25:00,0.001324,0
F00231609,N745SK,2024-02-07 21:25:00,0.000522,0
F00231610,N7864B,2024-02-07 21:25:00,0.000304,0
F00231611,N820NN,2024-02-07 21:25:00,6.6e-05,0
F00231612,N832SK,2024-02-07 21:25:00,0.002754,0
F00231613,N8628A,2024-02-07 21:25:00,1.8e-05,0
F00231614,N989AU,2024-02-07 21:25:00,0.000711,0
F00231615,N466AN,2024-02-07 21:26:00,0.000532,0
F00231616,N740UW,2024-02-07 21:28:00,1.7e-05,0
F00231617,N603AT,2024-02-07 21:29:00,0.000535,0
F00231618,N204WN,2024-02-07 21:30:00,2.9e-05,0
F00231619,N281WN,2024-02-07 21:30:00,0.015835,0
F00231620,N329NB,2024-02-07 21:30:00,0.000531,0
F00231621,N338ST,2024-02-07 21:30:00,2.3e-05,0
F00231622,N354NW,2024-02-07 21:30:00,0.000527,0
F00231623,N356DN,2024-02-07 21:30:00,4.3e-05,0
F00231624,N360NW,2024-02-07 21:30:00,3.1e-05,0
F00231625,N404WN,2024-02-07 21:30:00,0.555267,1
F00231626,N407WN,2024-02-07 21:30:00,0.003331,0
F00231627,N613CZ,2024-02-07 21:30:00,0.000434,0
F00231628,N658DL,2024-02-07 21:30:00,0.000349,0
F00231629,N676DL,2024-02-07 21:30:00,0.00031,0
F00231630,N7747C,2024-02-07 21:30:00,0.001162,0
F00231631,N800SK,2024-02-07 21:30:00,0.000148,0
F00231632,N839SK,2024-02-07 21:30:00,0.001406,0
F00231633,N840SK,2024-02-07 21:30:00,0.001458,0
F00231634,N8607M,2024-02-07 21:30:00,0.000139,0
F00231635,N8755L,2024-02-07 21:30:00,5e-05,0
F00231636,N8777Q,2024-02-07 21:30:00,0.010953,0
F00231637,N8878L,2024-02-07 21:30:00,5.8e-05,0
F00231638,N939WN,2024-02-07 21:30:00,0.000476,0
F00231639,N956WN,2024-02-07 21:30:00,0.006175,0
F00231640,N988AL,2024-02-07 21:30:00,7e-06,0
F00231641,N812AW,2024-02-07 21:34:00,0.000287,0
F00231642,N116DU,2024-02-07 21:35:00,0.000124,0
F00231643,N159AN,2024-02-07 21:35:00,4.3e-05,0
F00231644,N321DU,2024-02-07 21:35:00,0.007547,0
F00231645,N322NB,2024-02-07 21:35:00,0.000178,0
F00231646,N348NW,2024-02-07 21:35:00,0.000447,0
F00231647,N403WN,2024-02-07 21:35:00,0.006244,0
F00231648,N578UW,2024-02-07 21:35:00,9.2e-05,0
F00231649,N7729A,2024-02-07 21:35:00,0.000131,0
F00231650,N7852A,2024-02-07 21:35:00,0.005605,0
F00231651,N825DN,2024-02-07 21:35:00,8.5e-05,0
F00231652,N8562Z,2024-02-07 21:35:00,0.000153,0
F00231653,N8648A,2024-02-07 21:35:00,0.000953,0
F00231654,N8713M,2024-02-07 21:35:00,4.6e-05,0
F00231655,N8781Q,2024-02-07 21:35:00,0.001204,0
F00231656,N8847Q,2024-02-07 21:35:00,2.3e-05,0
F00231657,N909AN,2024-02-07 21:35:00,0.000408,0
F00231658,N365NW,2024-02-07 21:37:00,0.00052,0
F00231659,N110AN,2024-02-07 21:38:00,0.000133,0
F00231660,N251SY,2024-02-07 21:38:00,0.033,0
F00231661,N435AN,2024-02-07 21:39:00,0.000213,0
F00231662,N225WN,2024-02-07 21:40:00,0.001354,0
F00231663,N258SY,2024-02-07 21:40:00,3.4e-05,0
F00231664,N273WN,2024-02-07 21:40:00,0.000113,0
F00231665,N282WN,2024-02-07 21:40:00,0.001526,0
F00231666,N334NW,2024-02-07 21:40:00,0.000254,0
F00231667,N368NW,2024-02-07 21:40:00,2e-05,0
F00231668,N3769L,2024-02-07 21:40:00,0.000352,0
F00231669,N534DT,2024-02-07 21:40:00,0.000348,0
F00231670,N854DN,2024-02-07 21:40:00,0.000374,0
F00231671,N8617E,2024-02-07 21:40:00,0.015609,0
F00231672,N8836Q,2024-02-07 21:40:00,0.000276,0
F00231673,N373NW,2024-02-07 21:41:00,3e-05,0
F00231674,N891NN,2024-02-07 21:41:00,0.000478,0
F00231675,N891AT,2024-02-07 21:42:00,0.000622,0
F00231676,N741EV,2024-02-07 21:43:00,2.4e-05,0
F00231677,N768SK,2024-02-07 21:43:00,0.009367,0
F00231678,N171DN,2024-02-07 21:45:00,9.3e-05,0
F00231679,N295SY,2024-02-07 21:45:00,0.000282,0
F00231680,N520DE,2024-02-07 21:45:00,0.00054,0
F00231681,N7748A,2024-02-07 21:45:00,0.001224,0
F00231682,N816DN,2024-02-07 21:45:00,0.00066,0
F00231683,N830DN,2024-02-07 21:45:00,0.000356,0
F00231684,N8558Z,2024-02-07 21:45:00,0.001129,0
F00231685,N8861Q,2024-02-07 21:45:00,0.001712,0
F00231686,N960AT,2024-02-07 21:45:00,3.3e-05,0
F00231687,N932NN,2024-02-07 21:46:00,0.000362,0
F00231688,N967NN,2024-02-07 21:47:00,0.000338,0
F00231689,N274SY,2024-02-07 21:50:00,0.002735,0
F00231690,N316SY,2024-02-07 21:50:00,0.025004,0
F00231691,N335NW,2024-02-07 21:50:00,6.9e-05,0
F00231692,N544DN,2024-02-07 21:50:00,0.000125,0
F00231693,N8682B,2024-02-07 21:50:00,0.008188,0
F00231694,N937AT,2024-02-07 21:50:00,0.000333,0
F00231695,N956DZ,2024-02-07 21:53:00,5.5e-05,0
F00231696,N125DN,2024-02-07 21:55:00,0.000572,0
F00231697,N287SY,2024-02-07 21:55:00,6.3e-05,0
F00231698,N302SY,2024-02-07 21:55:00,5.3e-05,0
F00231699,N314DU,2024-02-07 21:55:00,0.000521,0
F00231700,N393DN,2024-02-07 21:55:00,0.000512,0
F00231701,N778SK,2024-02-07 21:55:00,0.003455,0
F00231702,N8566Z,2024-02-07 21:55:00,0.007427,0
F00231703,N883DN,2024-02-07 21:55:00,0.000329,0
F00231704,N919AN,2024-02-07 21:56:00,2.6e-05,0
F00231705,N302NB,2024-02-07 21:59:00,0.000329,0
F00231706,N304SY,2024-02-07 21:59:00,0.00036,0
F00231707,N351NW,2024-02-07 21:59:00,6.8e-05,0
F00231708,N826DN,2024-02-07 21:59:00,1.6e-05,0
F00231709,N850DN,2024-02-07 21:59:00,2.1e-05,0
F00231710,N995NN,2024-02-07 21:59:00,0.000581,0
F00231711,N183UW,2024-02-07 22:00:00,0.0005,0
F00231712,N323US,2024-02-07 22:00:00,0.000332,0
F00231713,N394DX,2024-02-07 22:00:00,0.000335,0
F00231714,N444UW,2024-02-07 22:00:00,1.4e-05,0
F00231715,N958AN,2024-02-07 22:00:00,0.000402,0
F00231716,N364NW,2024-02-07 22:02:00,2.1e-05,0
F00231717,N167AN,2024-02-07 22:03:00,0.000487,0
F00231718,N979AT,2024-02-07 22:05:00,2.6e-05,0
F00231719,N433AN,2024-02-07 22:06:00,0.000966,0
F00231720,N313DN,2024-02-07 22:10:00,0.000632,0
F00231721,N318DX,2024-02-07 22:10:00,0.000687,0
F00231722,N409AA,2024-02-07 22:10:00,0.000521,0
F00231723,N434AN,2024-02-07 22:10:00,0.0005,0
F00231724,N525DA,2024-02-07 22:10:00,0.000189,0
F00231725,N778XF,2024-02-07 22:10:00,0.00095,0
F00231726,N400AN,2024-02-07 22:14:00,1.8e-05,0
F00231727,N446AN,2024-02-07 22:14:00,0.00041,0
F00231728,N151UW,2024-02-07 22:15:00,6.8e-05,0
F00231729,N3747D,2024-02-07 22:15:00,0.000347,0
F00231730,N527DE,2024-02-07 22:15:00,0.000521,0
F00231731,N813DN,2024-02-07 22:15:00,0.000245,0
F00231732,N182DN,2024-02-07 22:18:00,0.00035,0
F00231733,N890NN,2024-02-07 22:18:00,6e-05,0
F00231734,N161AA,2024-02-07 22:20:00,3.2e-05,0
F00231735,N402AN,2024-02-07 22:20:00,0.000803,0
F00231736,N438AN,2024-02-07 22:20:00,1e-05,0
F00231737,N741UW,2024-02-07 22:22:00,0.000869,0
F00231738,N367DN,2024-02-07 22:25:00,0.000673,0
F00231739,N503DZ,2024-02-07 22:25:00,0.000305,0
F00231740,N513DA,2024-02-07 22:25:00,0.000479,0
F00231741,N545UW,2024-02-07 22:25:00,0.000954,0
F00231742,N6707A,2024-02-07 22:25:00,0.000793,0
F00231743,N712TW,2024-02-07 22:25:00,0.000177,0
F00231744,N823DX,2024-02-07 22:25:00,0.000497,0
F00231745,N539DN,2024-02-07 22:26:00,0.000211,0
F00231746,N585UW,2024-02-07 22:26:00,2.5e-05,0
F00231747,N924US,2024-02-07 22:26:00,0.000691,0
F00231748,N329NW,2024-02-07 22:28:00,0.000644,0
F00231749,N837DN,2024-02-07 22:29:00,0.000279,0
F00231750,N938DZ,2024-02-07 22:29:00,9e-05,0
F00231751,N350RV,2024-02-07 22:30:00,0.000166,0
F00231752,N3771K,2024-02-07 22:30:00,0.001041,0
F00231753,N542US,2024-02-07 22:30:00,0.000277,0
F00231754,N6704Z,2024-02-07 22:30:00,0.000359,0
F00231755,N670DN,2024-02-07 22:30:00,0.000357,0
F00231756,N905DN,2024-02-07 22:30:00,0.000357,0
F00231757,N943AT,2024-02-07 22:30:00,0.000569,0
F00231758,N845NN,2024-02-07 22:31:00,1.6e-05,0
F00231759,N587UW,2024-02-07 22:34:00,0.00015,0
F00231760,N109SY,2024-02-07 22:35:00,0.005387,0
F00231761,N124AA,2024-02-07 22:35:00,9e-06,0
F00231762,N205SY,2024-02-07 22:35:00,0.00862,0
F00231763,N364NB,2024-02-07 22:35:00,0.000554,0
F00231764,N582UW,2024-02-07 22:35:00,0.000643,0
F00231765,N611UX,2024-02-07 22:35:00,0.01508,0
F00231766,N819AW,2024-02-07 22:36:00,0.027615,0
F00231767,N335PH,2024-02-07 22:37:00,4e-05,0
F00231768,N177DN,2024-02-07 22:38:00,0.202729,1
F00231769,N342NB,2024-02-07 22:40:00,2.9e-05,0
F00231770,N529DT,2024-02-07 22:40:00,0.000129,0
F00231771,N602UX,2024-02-07 22:40:00,0.012598,0
F00231772,N6714Q,2024-02-07 22:40:00,0.000298,0
F00231773,N927AN,2024-02-07 22:40:00,0.000101,0
F00231774,N992AN,2024-02-07 22:41:00,0.007923,0
F00231775,N128SY,2024-02-07 22:42:00,0.009906,0
F00231776,N378NW,2024-02-07 22:42:00,0.000133,0
F00231777,N928AT,2024-02-07 22:42:00,3.6e-05,0
F00231778,N954DZ,2024-02-07 22:42:00,0.000616,0
F00231779,N922US,2024-02-07 22:43:00,0.000561,0
F00231780,N455AN,2024-02-07 22:44:00,0.000575,0
F00231781,N368NB,2024-02-07 22:45:00,1.7e-05,0
F00231782,N915AT,2024-02-07 22:45:00,1.2e-05,0
F00231783,N951DX,2024-02-07 22:45:00,0.000684,0
F00231784,N978UY,2024-02-07 22:45:00,9e-06,0
F00231785,N568UW,2024-02-07 22:47:00,3.7e-05,0
F00231786,N586UW,2024-02-07 22:47:00,2.8e-05,0
F00231787,N785SK,2024-02-07 22:47:00,0.004017,0
F00231788,N848NN,2024-02-07 22:47:00,1.3e-05,0
F00231789,N858DZ,2024-02-07 22:47:00,0.000345,0
F00231790,N971AN,2024-02-07 22:47:00,0.000331,0
F00231791,N996AN,2024-02-07 22:47:00,9e-06,0
F00231792,N961NN,2024-02-07 22:48:00,4.1e-05,0
F00231793,N147AA,2024-02-07 22:51:00,8e-06,0
F00231794,N113AN,2024-02-07 22:52:00,0.000135,0
F00231795,N556NW,2024-02-07 22:52:00,0.000367,0
F00231796,N179UW,2024-02-07 22:53:00,0.000651,0
F00231797,N416AN,2024-02-07 22:53:00,0.010513,0
F00231798,N993AT,2024-02-07 22:54:00,7.4e-05,0
F00231799,N407SY,2024-02-07 22:55:00,0.000487,0
F00231800,N559UW,2024-02-07 22:55:00,0.000151,0
F00231801,N918US,2024-02-07 22:55:00,1.7e-05,0
